rating,parent_asin,timestamp,review,category
1,B07414X6SL,2019-06-03 17:41:47.199,Dry. Dry,Health_and_Personal_Care
5,B00FG90RSK,2014-05-19 17:10:35.000,Battery & Charger for My Swivel Sweeper. Perfect!  Must have lost the charger that came with the sweeper.  Now I have a spare to charge if I'm sweeping the house and one runs out of energy.  Good value.,Health_and_Personal_Care
5,B00FG90RSK,2016-02-19 02:50:57.000,worked like a charm. I hadn't used my dust buster in about 4-5 yrs.  It worked like a charm and I used it later in the day. It arrived earlier than expected.,Health_and_Personal_Care
2,B07XZ8R8HT,2020-03-25 15:49:51.772,Problems with velcro. I originally loved this brace. It was super helpful for my carpal tunnel and I noticed a lot of improvement. My only complaint is 6 months later the velcro won't stick anymore. Super disappointing because it was very comfortable and I loved everything else about it.,Health_and_Personal_Care
5,B07CC5XBC9,2021-02-19 21:20:52.992,"Great stuff. Awesome stuff, works great for me",Health_and_Personal_Care
4,B07YWQC14D,2020-03-16 23:11:46.380,"Grey earplugs best. Of the 3 types they suggest, I could only get reasonably good results out of the grey ones. But those work really well! Very comfortable for sleeping.",Health_and_Personal_Care
5,B07XZ8R8HT,2021-01-04 13:58:36.021,best Ever. very good brace for both hands,Health_and_Personal_Care
5,B00FG90RSK,2017-08-04 18:16:38.709,Five Stars. Perfect replacement thank you,Health_and_Personal_Care
5,B07CC5XBC9,2020-07-20 09:32:12.488,Great buy for the money. Great buy for the and works,Health_and_Personal_Care
5,B00FG90RSK,2015-12-26 17:32:41.000,Five Stars. OK,Health_and_Personal_Care
2,B07CC5XBC9,2019-03-18 19:07:35.840,"Didn't work for me. My first bad review , took them religiously drank a lot did I say alot of water ate 3 small meals a day 1soda a day didn't loose 1 pound",Health_and_Personal_Care
2,B07XZ8R8HT,2020-04-27 20:01:18.272,crappy velcro. overall brace is ok but without the velcro latches working renders it pretty useless. They come open almost immediately after closing them.,Health_and_Personal_Care
5,B00FG90RSK,2022-10-06 00:37:08.550,Perfect for my sweeper. A friend gave me this sweeper with the one charger. I actually experienced a house fire and thought I lost my charger.<br />I was so happy when I found this online at Amazon and immediately ordered this product!<br />Of course after receiving the one I ordered I found the old one.<br />It is so much easier to have one on the sweeper and the other one fully charged . No interruptions when I am cleaning!,Health_and_Personal_Care
1,B00FG90RSK,2014-01-10 13:45:17.000,Not Happy. I received the battery and charger. Charged it as instructed. Still my sweeper is still not working. Not very happy!!!,Health_and_Personal_Care
5,B07XZ8R8HT,2021-01-09 18:49:09.585,Very effective wrist brace for CTS. I purchased this wrist brace after watching a You Tube video by a physical therapist/chiropractor. Per his recommendations I wore this Comfy Brace nightly and noticed near complete improvement of my CTS symptoms after 2 weeks of use. The brace is made of soft material which gives my hand and wrist a smooth feeling without itchiness or discomfort. I had no problem wearing it while sleeping and did not experience any of the tingling sensation I had before using it. The velcro fasteners can be easily adjusted depending on how tight I wanted it to be. Great product with excellent results. Love it.,Health_and_Personal_Care
3,B07CC5XBC9,2018-12-24 06:14:53.566,Healthy?. Thought it would help couldn’t tell.,Health_and_Personal_Care
2,B00XWU7KYE,2015-12-11 01:12:59.000,It rolls down all the time when I wake up ... It rolls down all the time when I wake up but I think it is possibly helping to shape my arms. I can't tell,Health_and_Personal_Care
5,B00FG90RSK,2017-12-03 14:05:26.989,Five Stars. WORKS PERFECT,Health_and_Personal_Care
5,B00FG90RSK,2017-12-12 17:14:11.853,Sweeper Battery Charger. This keeps my sweeper going,Health_and_Personal_Care
5,B01N2GBDKN,2023-03-22 15:17:14.432,"Great Writer, Great Deal. Ann Cleeves is an excellent writer. I discovered her through the Vera series, and bought these books in the hopes that they would be as good. They are, although quite different. I like the long period of character development that occurs before any detective work begins. Even though I love a good murder mystery, many books in this genre skimp on drawing compelling, believable characters whose fate actually matters to the reader. The greats like Ruth Rendell, P.D. James, Carolyn Graham, and Ann Cleeves write not only intriguing mysteries, but beautifully written novels. I'm so glad to be able to add Ann Cleeves to my list of favorites. BONUS: This set was advertised as 7 volumes, but I received 8. Excellent deal!",Health_and_Personal_Care
4,B00FG90RSK,2014-08-27 00:32:18.000,"Great product. My original wall charger broke after about a year. The prongs to plug in loosened & wouldn't charge my battery anymore. Frustratinf because I use my sweeper everyday! Be careful if you have tight wall sockets like me, it will eventually brake the wall charger. Love this new set & now I have two batteries so I will always be ready to sweep! I am making sure to use a looser wall socket this time!",Health_and_Personal_Care
5,B00FG90RSK,2015-01-08 06:03:46.000,Great replacement batteries for my cordless broom! Battery replacement for my aging electric broom.  But I so love this little broom that I ordered two while I could get them!! Fantastic!!,Health_and_Personal_Care
3,B074469C6Q,2018-01-30 14:59:02.780,"affordable. It works well, I wish that it had a button that you held while it was ejecting water and then stopped when you pulled your finger off. I keep taking it out of my mouth while it is still on and it sprays every where. I forget to hit the power button before taking it out.  A little counter intuitive.",Health_and_Personal_Care
5,B07XZ8R8HT,2020-02-27 18:07:56.685,Works well to stabilize wrist. Comfortable and effective!,Health_and_Personal_Care
5,B08LQ8KKB9,2021-09-27 23:45:13.044,User Friendly. This is a good design. They are easier to use and stay put better than their more expensive Turbie counterparts.,Health_and_Personal_Care
2,B07414X6SL,2018-05-03 23:13:24.071,"Sheets are too small. You can't Clean both sides ... Sheets are too small.  You can't<br />Clean both sides of the lens with one sheet.  So that means one side at a time, 4 times. You get one wet and one dry.  I had several people try the and the did not work.  The glasses were smeared on everyone that tried them.",Health_and_Personal_Care
2,B00XWU7KYE,2016-05-08 20:45:47.000,"wow it would be great! I couldn't make it stay up but if it would, wow it would be great!",Health_and_Personal_Care
1,B07414X6SL,2019-03-06 02:43:28.358,"Poor quality and ineffective. These are horrible. Some are completely dry but most are so wet that they are ineffective: they leave wet marks on the lenses, causing them to be blurry. I also think the material the pads are made of are spongy so they cannot clean and dry the lenses. A total waste. Will throw them away and go back to a more expensive brand.",Health_and_Personal_Care
5,B07414X6SL,2019-02-18 04:24:33.616,"Tricky packages..... Wait before you get upset! Please do not make the same mistake I did! The wipes come in a set of 2, one side is dry and the other side is very wet! It cleans 4 glasses and dryer them. I opened 4 packages and all were dry. At first I was very upset but when I opened a wet one, the light flicked on! Try it before you get upset!",Health_and_Personal_Care
5,B07YWQC14D,2020-06-14 03:29:55.955,"Amazing for what I needed. it works great for what I need it for, my favs are the blue pair and the silicon.",Health_and_Personal_Care
5,B07XZ8R8HT,2020-02-01 03:32:53.982,"The best thumb stabilizer I've found! I play guitar several hours a day and I'm facing trigger thumb if I'm not careful.  I've tried several thumb stabilizers and immobilizers, both for daytime use and for sleeping.  This brace helps me relieve the tension in my left thumb joint.  It is among the very few braces that had a very comfortable ""beanbag"" type support that spreads gently to take pressure off the thumb.  It also features a unique multi-stage velcro fastening process to easily put the product on either hand by yourself.  The fabrice breathes well, and after several weeks I've had no issues with the brace slipping or getting caught while sleeping.  Great product at a great value, five stars!",Health_and_Personal_Care
5,B07CC5XBC9,2020-04-18 00:29:44.153,Works good. Used this product for yrs.,Health_and_Personal_Care
3,B07414X6SL,2017-11-26 14:41:56.098,Three Stars. the size of the wipes are to small,Health_and_Personal_Care
1,B07414X6SL,2017-08-21 06:41:00.827,"Had to return, i recieved all wrt wipes. Had to return , i recieved all wrt wipes.",Health_and_Personal_Care
5,B00FG90RSK,2015-01-20 21:33:03.000,Five Stars. Had a problem with the battery but it was resolved in a few days.,Health_and_Personal_Care
4,B07YWQC14D,2020-02-23 17:53:52.286,Good quality for a good price. One of the most comfortable pair I've ever worn for an extended period of time. They work very well as far as noise cancelling goes also. Very good product and well worth the price.,Health_and_Personal_Care
5,B07CC5XBC9,2020-04-23 22:29:51.035,Product. Love,Health_and_Personal_Care
5,B07CC5XBC9,2021-07-23 18:34:35.374,Great value for product! I feel its an effective product and I'm glad I tried it!,Health_and_Personal_Care
5,B07YWQC14D,2020-01-28 20:13:37.403,Comfortable. These work really well. My favorite were the blue and the big clear ones. The others didn't seem to cancel out sound due to my ear shape. They are all super comfortable,Health_and_Personal_Care
3,B07XZ8R8HT,2020-03-15 19:53:55.678,"good. I wear this at night , haven't had any problems at night that used to wake me up several times a night. problem is velcro does not last.",Health_and_Personal_Care
5,B07CC5XBC9,2021-05-08 20:59:35.830,Great product for healthy digestlive  lifestyle and weight loss. This item had helped me loose 19 lbs.  In 4weeks along with a great low carb healthy diet. Will buy again again Apple cider vinegar absolutely works and is great for your health and digestion system. Wish I knew of this years ago. I also do vinegar shots daily Along with this.,Health_and_Personal_Care
5,B074469C6Q,2017-11-12 06:06:38.586,Oral Care Simplified. Replaced an old black ne that was messy and difficult to use. This is simple and does a great job and not very expensive. Rechargeable via Australia.,Health_and_Personal_Care
3,B00XWU7KYE,2016-01-14 02:01:32.000,Still haven't used them... but two times. This product seems like I could use something that stretchable already I mean you could easily use saran wrap around your arm when you go to the gym or when you sit in the sauna,Health_and_Personal_Care
5,B07CC5XBC9,2022-07-30 03:42:05.741,Love them. Will buy again,Health_and_Personal_Care
5,B00XWU7KYE,2015-10-31 00:40:02.000,Five Stars. Thank you!,Health_and_Personal_Care
5,B07YWQC14D,2020-01-23 05:08:31.744,Quality and Comfort. I used these to protect my ears at work. I work in a automobile manufacturing plant where we use massive dies to stamp automotive fenders These earplugs are comfortable and muffle the constant thud of those dies stamping for 8 hours without discomfort. Quality earplugs include awesome plug cleaning kit. When the time comes to buy new earplugs I will be buying these again.,Health_and_Personal_Care
5,B00FG90RSK,2015-04-04 16:16:40.000,Gave as a gift. Does what it is designed to do. Friend had misplaced her original unit.,Health_and_Personal_Care
5,B07CC5XBC9,2021-01-02 19:34:48.626,Help for reflux. Helps my wife's reflux.,Health_and_Personal_Care
5,B07CC5XBC9,2019-08-08 00:17:47.759,Great stuff. This has worked so well for me. On bottle 4 already,Health_and_Personal_Care
3,B07414X6SL,2018-12-31 16:27:32.436,"Not moist enough! I love the convenience of these, but I have to use two every time because they are not moist enough.",Health_and_Personal_Care
2,B00FG90RSK,2015-05-24 22:30:26.000,Two Stars. the wall charger and replacement battery didn't work.,Health_and_Personal_Care
5,B00FG90RSK,2015-03-05 02:01:08.000,Five Stars. all works very well,Health_and_Personal_Care
1,B00XWU7KYE,2015-11-17 02:13:38.000,"Not worth the money. They roll, looks and feel like control top knee high socks. I wasted my money.  They might work for small arms.",Health_and_Personal_Care
5,B00FG90RSK,2015-02-27 19:57:50.000,"like my bathrooms. Had given up on my swivel sweeper, until I tried these.  The original batteries died way too soon-wouldn't recharge.  The new ones gave me back the ability to clean high traffic areas, or more sensitive areas, like my bathrooms, more frequently than my full house vacuuming occurs. Very happy with them.",Health_and_Personal_Care
5,B01CDOWEGS,2017-07-22 04:07:00.042,Five Stars. Just what I needed!!,Home_and_Kitchen
5,B09H5HW1M2,2021-09-19 02:33:45.350,"Great for shopping or organizing the house. I got these to use when grocery shopping, but they got hijacked to be used for carrying stuff up and down the stairs.  They are perfect for placing at the top or bottom of the stairs (or one in each place) and putting stuff in during the day while tidying and then carrying up or down when I go up/down the stairs.  It is more efficient than making single trips up and down.<br /><br />They fold nicely, making them great to bring to the store.  Or store at home or in the car. They are fairly heavy duty.  I wouldn't try to carry multiple gallons of water with them, but they will support most of the groceries you get.",Home_and_Kitchen
5,B01CDOWEGS,2017-08-03 19:35:11.089,Great Storage Basket. These storage baskets are just perfect size and weight.  I used them in my entertainment cabinet and they look very custom.  The chrome handle is a nice designer touch.,Home_and_Kitchen
5,B08QS6PKW8,2022-12-28 17:45:56.243,"Surprised by the quality! These really exceeded my expectations. I needed a few small bowls for a charcuterie board and couldn’t leave the house so I settled on these. I didn’t have high hopes. They arrived very carefully packaged and are well made. The spoons are really cute. We have already used them for many things including sauces and taco/chili toppings. They are also good for mise en place. Best of all, they stack well so they take up minimal space.<br /><br />Just note the size before purchasing to be sure they are big enough for your needs.",Home_and_Kitchen
5,B0721TR4VX,2019-01-09 17:59:26.524,great. great,Home_and_Kitchen
5,B01CDOWEGS,2018-08-06 00:43:36.586,Very sturdy. Like that these are sturdy.  Hold laundry washing containers quite well.,Home_and_Kitchen
4,B086KT5RN5,2020-08-27 23:48:31.969,"Works well. I haven't used this as an immersion blender yet, but I did use the chopper to chop large dried coconut flakes into small pieces and it handled the job with ease. I'm a bit concerned about the instructions repeatedly stating that I should not operate the blender for more than 30 seconds at a time and then I need to wait 3 minutes before using it again. I'm assuming that is to keep the motor from burning up, but still 30 seconds seems pretty short.",Home_and_Kitchen
5,B09H5HW1M2,2023-03-12 11:02:18.553,"Durable and Convenient. I bought these to keep in my car for grocery day. They are very durable, able to hold all of my purchases and collapse neatly while not in use.  Great product.",Home_and_Kitchen
5,B08QS6PKW8,2023-02-28 02:12:24.038,"Perfect gift. My son-in-law makes awesome chacuterrie boards and is always looking for small dishes for olives, mustards etc. He loves these! The small spoons are great for the mustards!",Home_and_Kitchen
5,B00DH4R28O,2018-02-11 03:15:56.610,"Nice for my needs! Runs perfectly, fast service, good pkg.",Home_and_Kitchen
5,B07PYK5XXK,2020-07-25 19:43:42.988,"Size, color, sturdy for organizing shelves in laundry room.  Put stickers on each for content. Fabulous size for organizing storage on shelves in laundry room.",Home_and_Kitchen
4,B01HHEH3C4,2017-11-28 15:09:14.490,Four Stars. good balancev sharp,Home_and_Kitchen
5,B07PYK5XXK,2022-03-30 13:21:02.158,"Great quality. They are beautiful,  sturdy, and amazing quality but I had to send mine back because the size was not going to fit the space I needed it for. Great price, I shopped around for a long time before deciding on these",Home_and_Kitchen
5,B09H5HW1M2,2023-01-16 18:58:23.789,"Sturdy, reliable, foldable, attractive shopping boxes. I bought a set of 3 of another kind for my husband and me to use, and we liked them so much I got another set for our kids for extra Christmas presents.  They love them, and I've heard no complaints.  They are so handy! We keep 2 for groceries and 1 for putting stuff in to go up or down stairs in our house.  The inside panel folds down on the bottom and picks up to fold the box flat after use.  So much better than icky plastic bags.  No bag breakage, no disposal waste, no environmental bad stuff.  Just great.  Just remember to take them into the store and you're all set.",Home_and_Kitchen
5,B09SJ56T8F,2019-02-02 19:39:52.114,Beautiful and well made. We recently purchased this rug for our dining room and we really like it. The colors are crisp but not too bright. It seems to be of good quality and looks great with our Stickley furniture.,Home_and_Kitchen
5,B09H5HW1M2,2023-02-05 23:17:27.783,sturdy grocery bags. These work well and look good. Perfect size,Home_and_Kitchen
5,B01HHEH3C4,2017-05-08 19:48:01.000,"Everything you need for a knife. I'll rate 5 stars<br /><br />-Awesome package<br />-The grip, you are feeling a real heavy knife.<br />-easy to clean<br /><br />I love it",Home_and_Kitchen
5,B09SJ56T8F,2020-01-11 10:42:31.798,"Thick, dense wool rug. The seller was very easy to work with when a slight problem occurred. The rug looks exactly like the photo. It is quite thick and dense wool. A quality rug for sure!",Home_and_Kitchen
5,B08QS6PKW8,2022-01-17 16:55:09.818,Just as pictures. I love love love ceramic spoons.,Home_and_Kitchen
5,B00DH4R28O,2020-09-04 23:04:57.514,"Keeps foods fresh. Great product. Used for sealing meats, poultry, cold cuts, salads, pork. This product is used very frequently and it does the job. When the power weakens, just charge it up and it's good to go.  Very happy with this keeping food from turning brown after a few days. Meats, etc stay fresh for a long while.",Home_and_Kitchen
5,B01CDOWEGS,2020-04-30 12:49:15.733,"Great, sturdy baskets! These are great, study baskets.  I purchased them to hold our DVDS and they work perfectly.  They have really heavy-duty handles, so we can carry them and move them around as needed.  I’m very happy with my purchase!",Home_and_Kitchen
4,B086KT5RN5,2021-08-16 02:49:57.206,Not bad. So I have recently got into canning. Not the full blown Canning but just the waterbath a Canning that does jams and jellies. I wanted to start easy with an apple butter recipe.<br /><br />Well I realized that the apples had to be blended while they were still hot. I have a little magic bullet blender but it is plastic. I cannot put hot items in a plastic blender or it would break the blender. When I was researching options I realized that it was smarter to buy this because I could use it from multiple regular uses as well as my canning uses. Plus I have been wanting one for a while. So I actually asked for a friend‘s help and we went through the reviews on multiple items and came up with this one. I like the way it works. I didn’t give it five stars because it was a little slow at blending my apples but it did eventually get them to a good consistency.  No I do know that it is a safety measure that there is no on and off switch and that you have to hold a button to keep it going but it is a little hard because it vibrates a bunch in your hand and you have to put it down after a tiny bit of time,Home_and_Kitchen
5,B01CDOWEGS,2017-10-30 15:52:08.669,"sturdy and useful. Attractive, sturdy and useful.",Home_and_Kitchen
5,B01CDOWEGS,2021-09-14 04:57:56.220,"Baskets for my closet. I ordered for size, but was pleased with quality too.",Home_and_Kitchen
1,B09W25LTPT,2022-08-28 16:38:27.805,Fell apart. [[VIDEOID:b5b19b93dd530c20ee1f8b621d3f9dec]] Fell apart after minimal use and chips of plastic went in my meatball mixture.  Not good.  Going back,Home_and_Kitchen
5,B01CDOWEGS,2022-09-25 05:33:20.631,"Just the right thing. My new home has been a three tier “bookshelf “ between the twin sinks in the master bathroom. I just like looking at the usual bathroom clutter, and these were the exact length that fit in that rather strange dimension. I had looked and Menards and various catalogs and these were the only size I found that fit. They hold a lot and can be wiped with a soft dry cloth.",Home_and_Kitchen
5,B01CDOWEGS,2021-01-24 21:16:21.226,Great for hairdryer and flat iron. I am using this as under sink storage for hairdryer and flat iron. It has enough room for brushes and hair products. Take out one basket with all of your hair care products. I think it is very sturdy and will hold up for a long time. Looks great too.,Home_and_Kitchen
5,B09SJ56T8F,2023-01-13 19:36:18.702,Rich colors and pattern. I have this beautiful rug in my front entry.  It is beautiful and functional.,Home_and_Kitchen
5,B01HHEH3C4,2017-06-13 03:37:02.441,Just awesome. This knife is so sharp it truly slices fruits veggies and fish with ease.,Home_and_Kitchen
5,B086KT5RN5,2020-07-26 02:37:10.158,Great quality and perfect. Great quality and perfect,Home_and_Kitchen
5,B09SJ56T8F,2020-06-25 02:46:08.868,Excellent quality. This art's and craft's era design rug is of excellent quality and reasonably priced.  We have the 9 x 12 and after 6 months it shows no sign of wear.,Home_and_Kitchen
5,B01CDOWEGS,2021-02-18 19:15:32.696,Great product! These are perfect for my open shelved computer desk. I use them as drawers. They fit prefectly. A wonderful find for my purposes.,Home_and_Kitchen
5,B09SJ56T8F,2019-09-16 00:50:12.872,Beautiful design. We have it in the knotty Pine paneled dining room of our 1930’s river cottage. Perfect!,Home_and_Kitchen
5,B086KT5RN5,2020-07-29 13:39:35.170,"Happy shopper. I needed to replace my old hand-held blender and saw this one on Amazon.  It looked like it was what I needed.  It arrive quickly without any damage.  Reading the instructions I discovered that it did more than just blend.  I was delightfully surprised.  I've used several times with great satisfaction in the results.  It is powerful, quick to clean, and easy to use.  I'm a happy shopper and would recommend this blender to anyone.",Home_and_Kitchen
5,B00DH4R28O,2020-07-03 23:18:39.657,Still working. So surprised people had trouble this the pump have had mine over a year and all is well I do hind it in my flour canister while charging,Home_and_Kitchen
1,B09SJ56T8F,2021-01-03 16:16:13.411,"Custom size measurement off. Beautiful rug but didn’t get the custom size I ordered which was 2’5”x 7’ for 140$.  As you can see by the photo, not 2’5”wide as expected and therefore can’t use in the intended space. Attempted to order another custom sized rug as a result and decided to downsize to 2’x 6’ so the same manufacturer error doesn’t reoccur but was quoted 200$ per rug which is outrageous since the 2’5” x 7’ rug was also custom at 140$. Saved the initial order from sept of 2020 for a Christmas gift since this rug was being made overseas and now I am stuck with the incorrect size. So make sure you check the rug measurements immediately upon delivery to ensure return.",Home_and_Kitchen
3,B00DH4R28O,2014-03-18 23:23:02.000,"Ok Appliance. It works ok (for a short period of time . .  bags don't stay vacuum sealed for more than a week or so), however finding the replacement bags is getting harder and harder.",Home_and_Kitchen
5,B07PYK5XXK,2021-06-02 14:36:29.215,"Meet nice for organizing a closet. Very nice, they come together as a box by simply opening the sides and sliding the bottom into place.  Once together they are more rigid than I expected which is nice.  Color just like pics online.  Only slight complaint is a little chemical smell from them.  Hoping it goes away as they are out of the plastic.",Home_and_Kitchen
5,B01CDOWEGS,2020-04-30 03:26:06.964,Great size and durable! Perfect for my pantry to organize snacks! Love it!,Home_and_Kitchen
1,B086KT5RN5,2020-09-09 12:57:06.814,"TOO HEAVY. Unless you are a ""super chef"" and need the power.  This product is very, very heavy.  Would recommend another product for general kitchen cooking/prep.",Home_and_Kitchen
5,B086KT5RN5,2020-08-09 21:12:03.767,Me gusto mucho. Me a encantado hace su trabajo como tiene que ser,Home_and_Kitchen
3,B09H5HW1M2,2023-02-15 18:10:44.339,"Overpriced. The bottom, which should fold down when the bag is expanded, is not attached to the bag; the bagger at Safeway stood looking confused with the bottom in one hand and the bag in the other until I explained that he should lay it down flat within the bag. For what I paid, the bottom should have been sewn in so that it folds up and down as the bag is closed and opened. The manufacturer chose style over functionality. And I have other plain black and grey bags like them, purchased at Walmart for 42% less than these.",Home_and_Kitchen
5,B09SJ56T8F,2021-07-01 21:25:54.100,Beautiful. This is fourth rug i have purchased. Great price for quality wool rug.,Home_and_Kitchen
5,B086KT5RN5,2021-03-06 14:35:36.211,Easy to use and powerful. This is a nice lightweight ...not to much $$...and easy to use.  Cleans easily and has plenty of power.  Would recommend.,Home_and_Kitchen
5,B0B2PJNWHJ,2023-01-01 15:52:00.185,"This Vanity Will Not Disappoint You! The look, style and quality of workmanship is outstanding. Sturdy and durable. Beautiful lighting too.",Home_and_Kitchen
5,B0721TR4VX,2019-09-03 17:06:32.758,"No Escape. Wife loves chasing bugs in house, don't get many but when we do it's dead.<br />Less destructive than a broom or squishing them.<br />A little expensive but worth it all, gives wife something to do, safer than a gun.<br />It even grills um.",Home_and_Kitchen
5,B07PYK5XXK,2020-05-12 13:28:36.045,Lovely storage basket. Love these storage baskets. Added neatness and organization to my closet.,Home_and_Kitchen
5,B08QS6PKW8,2022-05-24 03:45:49.882,"Super nice! Great quality ! I really like this product. The quality , the style /shape, and came with matching spoons. Love it! Ii received many compliments on my party. I highly recommend this product.",Home_and_Kitchen
5,B086KT5RN5,2020-10-04 17:24:11.039,"I had many disappointments with Immersion blenders before this one. I needed to replace my old stick blender. I was really looking for a simple one, and I was so disappointed I returned several, Not being familiar with Link Chef I was led to buy it by the favorable reviews<br />It just arrived and I tried the chopper to crush ice. It works very well! I can now make shaved ice at home.<br />I’m loving this Blender Stick (with adjustable speed) and have started using the other attachments for baking quick breads. Still loving the product and highly recommend it.",Home_and_Kitchen
5,B086KT5RN5,2020-07-05 20:50:27.434,"High quality - multiple functions - handy! This is a high quality do it all hand blender!  It does small food processing, immersion blender, and whipping blender.  I love it!",Home_and_Kitchen
1,B09W25LTPT,2022-11-22 02:34:36.397,Stopped grinding after 2.5 months. I bought a pair of these and first the pepper one stopped grinding and a month later the salt one has stopped also. The grinding mechanism has broken. Both black collars have cracked so the grinding piece won't stay in place.,Home_and_Kitchen
5,B09H5HW1M2,2022-03-02 13:51:53.971,Way smaller than expected. Way smaller than expected,Home_and_Kitchen
5,B08QS6PKW8,2021-10-15 02:50:54.272,Exactly as described. This small dish is perfect for side dishes and deserts. It is exactly as described. Shipped fast. Excellent service.,Home_and_Kitchen
4,B01HHEH3C4,2017-04-09 18:48:35.000,"what a great knife. Well balanced and with a good feel. Gave her a test ride the other day and WOW, what a great knife. Well balanced and with a good feel, razor sharpe",Home_and_Kitchen
5,B09H5HW1M2,2023-01-17 18:03:04.660,"Very sturdy and good size for me. I love these shopping bags. They have cardboard inside the material making them very sturdy. There is a loose board you can put in the bottom to keep these square. Pull the loose board up and these fold flat. The loose board can stay inside up against the side if you don't want to use it.<br /><br />The handles feel secure making these easy to carry. There are not only carrying handles on top, but also on the sides. I likely won't use the side handles much, but they're there if I need them.<br /><br />I use these bags rather than my canvas shopping bags for things I don't want to get squished like chips, eggs, etc. I also use these for frozen items as I can just wipe out the condensation with a rag.<br /><br />If these shopping bags start to come apart, I will come back and update my review so you can see how long they lasted. For now, I really like these shopping bags.",Home_and_Kitchen
5,B01HHEH3C4,2019-01-08 19:23:07.891,Very sharp. This knife can be used for almost all kitchen purposes. It's especially good for slicing meat.,Home_and_Kitchen
5,B01CDOWEGS,2022-01-17 18:12:02.608,It's great! Fits exactly where it needed to and holds all my stuff!,Home_and_Kitchen
5,B00DH4R28O,2020-05-30 20:12:50.244,"I love this little thing. I've had two of these over the years, but I've packed them and can't find them. I LOVE this thing. I get steaks, chops, or chicken and gallon bags, toss in some marinade and throw them in the freezer and you have a quick, perfectly marinated (insert food here) when you thaw it out and get ready to cook it. Or just preserve your lunchmeats, lettuce, veggies, whatever. It really does save your food and save you money in the process",Home_and_Kitchen
5,B09SJ56T8F,2021-07-25 12:09:29.775,Quality at a price that represents value. Very nice quality at this price.  Excellent value.  Reasonably thick and dense.  Using in a high traffic area and holding up well.  Great design pattern and colors.,Home_and_Kitchen
5,B01CDOWEGS,2020-03-21 21:14:59.345,THE REAL DEAL. The material used in production holds up very well and it looks like a leather product. The size was perfect for on the top of the toilet tank and it has held up well.,Home_and_Kitchen
5,B01CDOWEGS,2020-07-03 21:42:49.974,"Looks nice, is a good price point and fit my needs. I learned about this brand when I bought their 3 graduated basket set and really liked it.  I wanted something to put on the back of the commode that would stand up to the humidity of bathrooms.  I checked this brand specifically.  This basket was nicely sized to fit that need, well made, and the material should make it be very durable in a bathroom.  Also should make it easy to clean in case of some misadventure.  Local stores didn't have anything that pleased me as  much as this basket did.",Home_and_Kitchen
5,B088K3NR2G,2021-02-24 19:00:00.266,A+++. works well,Home_and_Kitchen
5,B09H5HW1M2,2022-10-05 10:30:47.109,Trendy. These are pretty & trendy. Happy about purchase!,Home_and_Kitchen
5,B01CDOWEGS,2017-12-03 00:57:46.166,"Handsome baskets. Perfect for either narrow shelves, or side-by-side in deep shelves. Handsome baskets. Perfect for either narrow shelves, or side-by-side in deep shelves. I can fit 18 bottles of vitamins in one, including some of the larger ones. This is a great basket for magazines, gloves, washcloths and hand towels, bathroom lotions and potions, DVDs, or even a chenille throw. In fact, that's what I'm using them for. They seem study and washable, although I have not put them to that kind of testing.",Home_and_Kitchen
5,B01HHEH3C4,2019-01-09 15:34:18.608,"Gift. Sister loves it. I knew she needed an upgrade in the kitchen and a knife is the best way to do it. This one won't blow anyone away, but it's perfect for a beginner who probably doesn't own a decent knife.",Home_and_Kitchen
5,B07PYK5XXK,2019-05-21 11:52:02.140,Very sturdy. Very sturdy. The design is beautiful. I wish they were a little less expensive but they are definitely worth the money.,Home_and_Kitchen
5,B01CDOWEGS,2020-07-15 22:25:14.455,Good storage for bathroom. Works great to put on top of the toilet tank for storage of extra toilet paper rolls and other products that may be cluttering up your countertop.,Home_and_Kitchen
5,B09SJ56T8F,2020-02-13 18:35:19.409,Beautiful Rug! I absolutely love this rug! It arrived yesterday before expected delivery date! I have a bungalow and it is in my dining room. It just fits in very well. It was packaged well and not too heavy to carry in. I have a pad under it.,Home_and_Kitchen
2,B088K3NR2G,2021-07-05 14:39:44.906,"Didn't last long. Worked fine, but the igniter broke after 6 months. Very disappointing.",Home_and_Kitchen
5,B01CDOWEGS,2020-12-27 18:12:15.707,Excellent. Made well.,Home_and_Kitchen
5,B086KT5RN5,2022-08-15 21:02:06.448,"Really like this! I had an older one, so when I finally needed a new one I chose this one for it's features and price. It feels very well made and it's super easy to clean. I just wish it was cordless at this price point.",Home_and_Kitchen
5,B08QS6PKW8,2023-03-10 20:23:36.424,"Perfect for the occasion! These ended up being exactly what I needed. I purchased on a whim, I need something to put syrup and jam in for a fruit board. They came on time with no damage. They're very deep, and the spoons are convenient.",Home_and_Kitchen
5,B088K3NR2G,2020-12-04 23:25:41.411,"Works great! Bought this to use with our fireplace and LOVE it!  It's easy to use, has a safety switch if you need it, easy to fill, stands upright taking up minimal room.  Will be great to use for outdoor fires too!",Home_and_Kitchen
5,B00DH4R28O,2020-07-13 22:54:45.670,Very nice product. Does everything I wanted. Even seals Mason and ball jars,Home_and_Kitchen
5,B01HHEH3C4,2018-01-15 01:42:07.653,Five Stars. Very good,Home_and_Kitchen
